-15.59, -18.75
-15.49, -18.63
-15.39, -18.47
-15.29, -18.30
-15.19, -18.16
-15.09, -18.09
-14.99, -17.95
-14.89, -17.84
-14.79, -17.86
-14.69, -17.80
-14.59, -17.80
-14.49, -17.72
-14.39, -17.80
-14.29, -17.77
-14.19, -17.81
-14.09, -17.87
-13.99, -17.99
-13.89, -18.13
-13.79, -18.15
-13.69, -18.27
-13.59, -18.49
-13.49, -18.73
-13.39, -18.90
-13.29, -19.24
-13.19, -19.48
-13.09, -19.78
-12.99, -20.06
-12.89, -20.33
-12.79, -20.61
-12.69, -20.95
-12.59, -21.32
-12.49, -21.66
-12.39, -21.95
-12.29, -22.27
-12.19, -22.61
-12.09, -22.92
-11.99, -23.07
-11.89, -23.18
-11.79, -23.29
-11.69, -23.19
-11.59, -22.99
-11.49, -22.87
-11.39, -22.62
-11.29, -22.33
-11.19, -21.88
-11.09, -21.55
-10.99, -21.16
-10.89, -20.77
-10.79, -20.45
-10.69, -20.12
-10.59, -19.73
-10.49, -19.44
-10.39, -19.10
-10.29, -18.77
-10.19, -18.46
-10.09, -18.23
 -9.99, -17.93
 -9.89, -17.62
 -9.79, -17.41
 -9.69, -17.21
 -9.59, -17.01
 -9.49, -16.90
 -9.39, -16.74
 -9.29, -16.59
 -9.19, -16.43
 -9.09, -16.30
 -8.99, -16.21
 -8.89, -16.08
 -8.79, -15.93
 -8.69, -15.88
 -8.59, -15.62
 -8.49, -15.51
 -8.39, -15.29
 -8.29, -15.12
 -8.19, -14.81
 -8.09, -14.51
 -7.99, -14.17
 -7.89, -13.81
 -7.79, -13.43
 -7.69, -13.12
 -7.59, -12.78
 -7.49, -12.42
 -7.39, -12.14
 -7.29, -11.76
 -7.19, -11.43
 -7.09, -11.12
 -6.99, -10.84
 -6.89, -10.59
 -6.79, -10.30
 -6.69, -10.04
 -6.59,  -9.84
 -6.49,  -9.58
 -6.39,  -9.35
 -6.29,  -9.16
 -6.19,  -9.07
 -6.09,  -8.89
 -5.99,  -8.75
 -5.89,  -8.63
 -5.79,  -8.55
 -5.69,  -8.38
 -5.59,  -8.25
 -5.49,  -8.20
 -5.39,  -8.04
 -5.29,  -7.90
 -5.19,  -7.81
 -5.09,  -7.68
 -4.99,  -7.47
 -4.89,  -7.27
 -4.79,  -7.14
 -4.69,  -6.96
 -4.59,  -6.72
 -4.49,  -6.54
 -4.39,  -6.27
 -4.29,  -6.09
 -4.19,  -5.84
 -4.09,  -5.64
 -3.99,  -5.35
 -3.89,  -5.16
 -3.79,  -4.88
 -3.69,  -4.63
 -3.59,  -4.31
 -3.49,  -4.06
 -3.39,  -3.84
 -3.29,  -3.60
 -3.19,  -3.36
 -3.09,  -3.19
 -2.99,  -2.97
 -2.89,  -2.81
 -2.79,  -2.58
 -2.69,  -2.43
 -2.59,  -2.28
 -2.49,  -2.08
 -2.39,  -1.92
 -2.29,  -1.80
 -2.19,  -1.65
 -2.09,  -1.57
 -1.99,  -1.42
 -1.89,  -1.32
 -1.79,  -1.24
 -1.69,  -1.10
 -1.59,  -0.96
 -1.49,  -0.84
 -1.39,  -0.79
 -1.29,  -0.73
 -1.19,  -0.60
 -1.09,  -0.51
 -0.99,  -0.45
 -0.89,  -0.37
 -0.79,  -0.30
 -0.69,  -0.29
 -0.59,  -0.27
 -0.49,  -0.10
 -0.39,  -0.17
 -0.29,  -0.14
 -0.19,  -0.04
 -0.09,  -0.09
  0.01,  -0.06
  0.11,  -0.09
